ENSG00000000419
ENSG00000067900
ENSG00000068028
ENSG00000068079
ENSG00000068323
ENSG00000068438
ENSG00000068650
ENSG00000068784
ENSG00000068878
ENSG00000069275
ENSG00000069345
ENSG00000069956
ENSG00000070367
ENSG00000070404
ENSG00000070495
ENSG00000070808
ENSG00000071127
ENSG00000071553
ENSG00000071575
ENSG00000071859
ENSG00000071994
ENSG00000072110
ENSG00000072422
ENSG00000072501
ENSG00000072518
ENSG00000073050
ENSG00000073584
ENSG00000073910
ENSG00000074047
ENSG00000074071
ENSG00000074319
ENSG00000074356
ENSG00000074964
ENSG00000075234
ENSG00000075292
ENSG00000075426
ENSG00000075711
ENSG00000075785
ENSG00000075856
ENSG00000076067
ENSG00000076242
ENSG00000076258
ENSG00000076382
ENSG00000076716
ENSG00000077097
ENSG00000077147
ENSG00000077235
ENSG00000077312
ENSG00000077380
ENSG00000077463
ENSG00000077585
ENSG00000077684
ENSG00000077943
ENSG00000078070
ENSG00000078124
ENSG00000078237
ENSG00000078369
ENSG00000078808
ENSG00000079246
ENSG00000079277
ENSG00000079313
ENSG00000079805
ENSG00000079931
ENSG00000080189
ENSG00000080371
ENSG00000080802
ENSG00000081154
ENSG00000081760
ENSG00000082213
ENSG00000082258
ENSG00000082641
ENSG00000082996
ENSG00000083093
ENSG00000083123
ENSG00000083312
ENSG00000083535
ENSG00000083544
ENSG00000083642
ENSG00000084092
ENSG00000084234
ENSG00000084463
ENSG00000084652
ENSG00000084676
ENSG00000085224
ENSG00000085274
ENSG00000085276
ENSG00000085433
ENSG00000085721
ENSG00000085733
ENSG00000085978
ENSG00000086102
ENSG00000086504
ENSG00000086848
ENSG00000087087
ENSG00000087088
ENSG00000087152
ENSG00000087266
ENSG00000087299
ENSG00000087301
ENSG00000087338
ENSG00000087365
ENSG00000088035
ENSG00000088247
ENSG00000088298
ENSG00000088320
ENSG00000088682
ENSG00000088899
ENSG00000088930
ENSG00000089041
ENSG00000089048
ENSG00000089053
ENSG00000089159
ENSG00000089177
ENSG00000089280
ENSG00000089902
ENSG00000090006
ENSG00000090060
ENSG00000090470
ENSG00000090530
ENSG00000090863
ENSG00000090905
ENSG00000091140
ENSG00000091490
ENSG00000091542
ENSG00000091972
ENSG00000092108
ENSG00000092199
ENSG00000092421
ENSG00000092871
ENSG00000094914
ENSG00000095066
ENSG00000095203
ENSG00000095951
ENSG00000096093
ENSG00000099331
ENSG00000099337
ENSG00000099377
ENSG00000099783
ENSG00000099785
ENSG00000099817
ENSG00000099864
ENSG00000099875
ENSG00000099956
ENSG00000099958
ENSG00000099992
ENSG00000100023
ENSG00000100031
ENSG00000100033
ENSG00000100055
ENSG00000100065
ENSG00000100099
ENSG00000100105
ENSG00000100139
ENSG00000100216
ENSG00000100239
ENSG00000100242
ENSG00000100271
ENSG00000100304
ENSG00000100319
ENSG00000100320
ENSG00000100325
ENSG00000100348
ENSG00000100359
ENSG00000100401
ENSG00000100410
ENSG00000100426
ENSG00000100429
ENSG00000100445
ENSG00000100478
ENSG00000100564
ENSG00000100567
ENSG00000100568
ENSG00000100575
ENSG00000100599
ENSG00000100601
ENSG00000100614
ENSG00000100632
ENSG00000100796
ENSG00000100802
ENSG00000100815
ENSG00000100823
ENSG00000100836
ENSG00000100883
ENSG00000100897
ENSG00000100926
ENSG00000100949
ENSG00000101019
ENSG00000101138
ENSG00000101160
ENSG00000101191
ENSG00000101246
ENSG00000101266
ENSG00000101311
ENSG00000101337
ENSG00000101346
ENSG00000101365
ENSG00000101417
ENSG00000101442
ENSG00000101444
ENSG00000101473
ENSG00000101474
ENSG00000101546
ENSG00000101557
ENSG00000101574
ENSG00000101624
ENSG00000101745
ENSG00000101752
ENSG00000101849
ENSG00000102007
ENSG00000102024
ENSG00000102054
ENSG00000102081
ENSG00000102103
ENSG00000102144
ENSG00000102158
ENSG00000102241
ENSG00000102316
ENSG00000102359
ENSG00000102547
ENSG00000102921
ENSG00000102967
ENSG00000102974
ENSG00000102981
ENSG00000103024
ENSG00000103051
ENSG00000103126
ENSG00000103174
ENSG00000103202
ENSG00000103226
ENSG00000103249
ENSG00000103254
ENSG00000103257
ENSG00000103326
ENSG00000103342
ENSG00000103356
ENSG00000103363
ENSG00000103365
ENSG00000103423
ENSG00000103479
ENSG00000103496
ENSG00000103512
ENSG00000103591
ENSG00000103671
ENSG00000103932
ENSG00000104064
ENSG00000104131
ENSG00000104164
ENSG00000104177
ENSG00000104221
ENSG00000104228
ENSG00000104388
ENSG00000104419
ENSG00000104427
ENSG00000104442
ENSG00000104671
ENSG00000104695
ENSG00000104763
ENSG00000104774
ENSG00000104805
ENSG00000104823
ENSG00000104824
ENSG00000104852
ENSG00000104853
ENSG00000104856
ENSG00000104872
ENSG00000104957
ENSG00000104973
ENSG00000104976
ENSG00000104980
ENSG00000105127
ENSG00000105135
ENSG00000105298
ENSG00000105325
ENSG00000105364
ENSG00000105379
ENSG00000105404
ENSG00000105499
ENSG00000105518
ENSG00000105618
ENSG00000105676
ENSG00000105701
ENSG00000105705
ENSG00000105778
ENSG00000105793
ENSG00000105856
ENSG00000105887
ENSG00000105939
ENSG00000105953
ENSG00000106003
ENSG00000106006
ENSG00000106009
ENSG00000106018
ENSG00000106069
ENSG00000106144
ENSG00000106153
ENSG00000106263
ENSG00000106268
ENSG00000106299
ENSG00000106397
ENSG00000106399
ENSG00000106443
ENSG00000106565
ENSG00000106628
ENSG00000106701
ENSG00000106771
ENSG00000106852
ENSG00000107021
ENSG00000107036
ENSG00000107185
ENSG00000107372
ENSG00000107404
ENSG00000107521
ENSG00000107614
ENSG00000107669
ENSG00000107672
ENSG00000107745
ENSG00000107819
ENSG00000107833
ENSG00000107951
ENSG00000107968
ENSG00000108055
ENSG00000108100
ENSG00000108312
ENSG00000108424
ENSG00000108557
ENSG00000108559
ENSG00000108591
ENSG00000108599
ENSG00000108641
ENSG00000108654
ENSG00000108666
ENSG00000108771
ENSG00000108821
ENSG00000108963
ENSG00000109046
ENSG00000109083
ENSG00000109133
ENSG00000109180
ENSG00000109501
ENSG00000109519
ENSG00000109534
ENSG00000109536
ENSG00000109572
ENSG00000109670
ENSG00000109680
ENSG00000109787
ENSG00000109790
ENSG00000109911
ENSG00000110013
ENSG00000110047
ENSG00000110057
ENSG00000110075
ENSG00000110077
ENSG00000110090
ENSG00000110092
ENSG00000110107
ENSG00000110108
ENSG00000110328
ENSG00000110536
ENSG00000110756
ENSG00000110786
ENSG00000110880
ENSG00000111058
ENSG00000111077
ENSG00000111252
ENSG00000111275
ENSG00000111276
ENSG00000111325
ENSG00000111335
ENSG00000111490
ENSG00000111540
ENSG00000111605
ENSG00000111640
ENSG00000111641
ENSG00000111642
ENSG00000111671
ENSG00000111711
ENSG00000111726
ENSG00000111737
ENSG00000111775
ENSG00000111785
ENSG00000111786
ENSG00000111790
ENSG00000111796
ENSG00000111816
ENSG00000111832
ENSG00000111845
ENSG00000111906
ENSG00000112029
ENSG00000112078
ENSG00000112081
ENSG00000112130
ENSG00000112232
ENSG00000112297
ENSG00000112339
ENSG00000112343
ENSG00000112367
ENSG00000112473
ENSG00000112658
ENSG00000112679
ENSG00000112701
ENSG00000112739
ENSG00000112855
ENSG00000112874
ENSG00000112996
ENSG00000113013
ENSG00000113108
ENSG00000113140
ENSG00000113141
ENSG00000113273
ENSG00000113282
ENSG00000113328
ENSG00000113368
ENSG00000113389
ENSG00000113407
ENSG00000113441
ENSG00000113580
ENSG00000113597
ENSG00000113638
ENSG00000113739
ENSG00000113810
ENSG00000113851
ENSG00000113966
ENSG00000114021
ENSG00000114062
ENSG00000114125
ENSG00000114126
ENSG00000114127
ENSG00000114209
ENSG00000114316
ENSG00000114354
ENSG00000114391
ENSG00000114395
ENSG00000114450
ENSG00000114503
ENSG00000114573
ENSG00000114737
ENSG00000114779
ENSG00000114786
ENSG00000114857
ENSG00000114933
ENSG00000114942
ENSG00000114978
ENSG00000114982
ENSG00000114988
ENSG00000114993
ENSG00000115053
ENSG00000115091
ENSG00000115216
ENSG00000115252
ENSG00000115289
ENSG00000115306
ENSG00000115307
ENSG00000115350
ENSG00000115364
ENSG00000115446
ENSG00000115520
ENSG00000115540
ENSG00000115541
ENSG00000115839
ENSG00000116005
ENSG00000116117
ENSG00000116138
ENSG00000116350
ENSG00000116649
ENSG00000116663
ENSG00000116679
ENSG00000116729
ENSG00000116750
ENSG00000116786
ENSG00000116791
ENSG00000116809
ENSG00000116833
ENSG00000116885
ENSG00000116898
ENSG00000116977
ENSG00000117155
ENSG00000117226
ENSG00000117362
ENSG00000117395
ENSG00000117448
ENSG00000117461
ENSG00000117472
ENSG00000117475
ENSG00000117592
ENSG00000117614
ENSG00000117640
ENSG00000117748
ENSG00000117758
ENSG00000117877
ENSG00000117984
ENSG00000118007
ENSG00000118260
ENSG00000118292
ENSG00000118900
ENSG00000118960
ENSG00000118961
ENSG00000119227
ENSG00000119280
ENSG00000119321
ENSG00000119333
ENSG00000119335
ENSG00000119401
ENSG00000119599
ENSG00000119616
ENSG00000119669
ENSG00000119689
ENSG00000119705
ENSG00000119772
ENSG00000119801
ENSG00000119820
ENSG00000119844
ENSG00000119862
ENSG00000119917
ENSG00000119922
ENSG00000119943
ENSG00000119986
ENSG00000120029
ENSG00000120254
ENSG00000120370
ENSG00000120509
ENSG00000120594
ENSG00000120656
ENSG00000120688
ENSG00000120693
ENSG00000120705
ENSG00000120709
ENSG00000120727
ENSG00000120733
ENSG00000120798
ENSG00000120820
ENSG00000120837
ENSG00000120889
ENSG00000120913
ENSG00000120948
ENSG00000121022
ENSG00000121057
ENSG00000121068
ENSG00000121073
ENSG00000121104
ENSG00000121390
ENSG00000121406
ENSG00000121413
ENSG00000121621
ENSG00000121671
ENSG00000121716
ENSG00000121749
ENSG00000121766
ENSG00000121774
ENSG00000121797
ENSG00000121879
ENSG00000121989
ENSG00000122026
ENSG00000122033
ENSG00000122035
ENSG00000122126
ENSG00000122140
ENSG00000122376
ENSG00000122566
ENSG00000122591
ENSG00000122642
ENSG00000122873
ENSG00000122958
ENSG00000123106
ENSG00000123143
ENSG00000123159
ENSG00000123240
ENSG00000123268
ENSG00000123338
ENSG00000123349
ENSG00000123411
ENSG00000123453
ENSG00000123472
ENSG00000123562
ENSG00000123595
ENSG00000123700
ENSG00000123737
ENSG00000123908
ENSG00000123975
ENSG00000123983
ENSG00000124098
ENSG00000124104
ENSG00000124181
ENSG00000124193
ENSG00000124201
ENSG00000124209
ENSG00000124216
ENSG00000124253
ENSG00000124562
ENSG00000124575
ENSG00000124608
ENSG00000124635
ENSG00000124788
ENSG00000124789
ENSG00000125037
ENSG00000125107
ENSG00000125352
ENSG00000125354
ENSG00000125445
ENSG00000125447
ENSG00000125457
ENSG00000125482
ENSG00000125633
ENSG00000125651
ENSG00000125676
ENSG00000125746
ENSG00000125834
ENSG00000125841
ENSG00000125868
ENSG00000125870
ENSG00000125871
ENSG00000125901
ENSG00000125944
ENSG00000125967
ENSG00000126067
ENSG00000126216
ENSG00000126247
ENSG00000126249
ENSG00000126254
ENSG00000126261
ENSG00000126267
ENSG00000126461
ENSG00000126562
ENSG00000126746
ENSG00000126790
ENSG00000126804
ENSG00000126821
ENSG00000126858
ENSG00000126903
ENSG00000126945
ENSG00000126953
ENSG00000127054
ENSG00000127184
ENSG00000127334
ENSG00000127399
ENSG00000127472
ENSG00000127528
ENSG00000127554
ENSG00000127616
ENSG00000127947
ENSG00000127955
ENSG00000128050
ENSG00000128335
ENSG00000128524
ENSG00000128581
ENSG00000128585
ENSG00000128590
ENSG00000128609
ENSG00000128923
ENSG00000128965
ENSG00000128973
ENSG00000129083
ENSG00000129187
ENSG00000129235
ENSG00000129245
ENSG00000129315
ENSG00000129351
ENSG00000129467
ENSG00000129696
ENSG00000129993
ENSG00000130021
ENSG00000130024
ENSG00000130159
ENSG00000130177
ENSG00000130254
ENSG00000130255
ENSG00000130299
ENSG00000130313
ENSG00000130340
ENSG00000130347
ENSG00000130349
ENSG00000130517
ENSG00000130522
ENSG00000130560
ENSG00000130699
ENSG00000130706
ENSG00000130713
ENSG00000130717
ENSG00000130726
ENSG00000130762
ENSG00000130770
ENSG00000130810
ENSG00000130826
ENSG00000130985
ENSG00000131023
ENSG00000131067
ENSG00000131148
ENSG00000131238
ENSG00000131467
ENSG00000131495
ENSG00000131503
ENSG00000131591
ENSG00000131725
ENSG00000131828
ENSG00000131876
ENSG00000131943
ENSG00000132000
ENSG00000132005
ENSG00000132153
ENSG00000132155
ENSG00000132256
ENSG00000132286
ENSG00000132300
ENSG00000132305
ENSG00000132357
ENSG00000132383
ENSG00000132388
ENSG00000132405
ENSG00000132436
ENSG00000132471
ENSG00000132475
ENSG00000132485
ENSG00000132522
ENSG00000132530
ENSG00000132600
ENSG00000132603
ENSG00000132635
ENSG00000132716
ENSG00000132768
ENSG00000132773
ENSG00000132819
ENSG00000132849
ENSG00000132963
ENSG00000133056
ENSG00000133059
ENSG00000133119
ENSG00000133121
ENSG00000133226
ENSG00000133597
ENSG00000133678
ENSG00000133687
ENSG00000133706
ENSG00000133884
ENSG00000133935
ENSG00000133943
ENSG00000133961
ENSG00000134056
ENSG00000134146
ENSG00000134152
ENSG00000134184
ENSG00000134216
ENSG00000134248
ENSG00000134262
ENSG00000134294
ENSG00000134324
ENSG00000134419
ENSG00000134444
ENSG00000134452
ENSG00000134453
ENSG00000134686
ENSG00000134698
ENSG00000134744
ENSG00000134809
ENSG00000134884
ENSG00000134909
ENSG00000134982
ENSG00000135002
ENSG00000135049
ENSG00000135090
ENSG00000135093
ENSG00000135241
ENSG00000135272
ENSG00000135297
ENSG00000135387
ENSG00000135390
ENSG00000135486
ENSG00000135547
ENSG00000135549
ENSG00000135638
ENSG00000135679
ENSG00000135686
ENSG00000135744
ENSG00000135750
ENSG00000135766
ENSG00000135829
ENSG00000135870
ENSG00000135900
ENSG00000135926
ENSG00000135940
ENSG00000135953
ENSG00000135960
ENSG00000135966
ENSG00000135972
ENSG00000136003
ENSG00000136100
ENSG00000136111
ENSG00000136122
ENSG00000136158
ENSG00000136159
ENSG00000136169
ENSG00000136197
ENSG00000136205
ENSG00000136319
ENSG00000136448
ENSG00000136450
ENSG00000136492
ENSG00000136518
ENSG00000136522
ENSG00000136527
ENSG00000136699
ENSG00000136709
ENSG00000136710
ENSG00000136807
ENSG00000136861
ENSG00000136867
ENSG00000136888
ENSG00000136897
ENSG00000136930
ENSG00000136933
ENSG00000136936
ENSG00000136938
ENSG00000137040
ENSG00000137070
ENSG00000137074
ENSG00000137076
ENSG00000137133
ENSG00000137154
ENSG00000137207
ENSG00000137251
ENSG00000137409
ENSG00000137411
ENSG00000137414
ENSG00000137501
ENSG00000137509
ENSG00000137513
ENSG00000137563
ENSG00000137574
ENSG00000137601
ENSG00000137628
ENSG00000137692
ENSG00000137731
ENSG00000137802
ENSG00000137806
ENSG00000137814
ENSG00000137824
ENSG00000137842
ENSG00000137868
ENSG00000137871
ENSG00000137947
ENSG00000137960
ENSG00000138035
ENSG00000138050
ENSG00000138061
ENSG00000138172
ENSG00000138175
ENSG00000138207
ENSG00000138246
ENSG00000138303
ENSG00000138363
ENSG00000138381
ENSG00000138385
ENSG00000138398
ENSG00000138399
ENSG00000138430
ENSG00000138448
ENSG00000138468
ENSG00000138495
ENSG00000138593
ENSG00000138594
ENSG00000138621
ENSG00000138663
ENSG00000138668
ENSG00000138678
ENSG00000138756
ENSG00000138758
ENSG00000138780
ENSG00000138785
ENSG00000138802
ENSG00000138821
ENSG00000139117
ENSG00000139132
ENSG00000139133
ENSG00000139180
ENSG00000139278
ENSG00000139354
ENSG00000139372
ENSG00000139405
ENSG00000139428
ENSG00000139436
ENSG00000139496
ENSG00000139508
ENSG00000139531
ENSG00000139567
ENSG00000139597
ENSG00000139613
ENSG00000139641
ENSG00000139644
ENSG00000139651
ENSG00000139697
ENSG00000139746
ENSG00000140043
ENSG00000140044
ENSG00000140262
ENSG00000140280
ENSG00000140326
ENSG00000140350
ENSG00000140382
ENSG00000140386
ENSG00000140398
ENSG00000140443
ENSG00000140451
ENSG00000140463
ENSG00000140464
ENSG00000140474
ENSG00000140497
ENSG00000140553
ENSG00000140694
ENSG00000140876
ENSG00000140905
ENSG00000140931
ENSG00000140990
ENSG00000140995
ENSG00000141012
ENSG00000141013
ENSG00000141027
ENSG00000141030
ENSG00000141179
ENSG00000141258
ENSG00000141378
ENSG00000141425
ENSG00000141446
ENSG00000141456
ENSG00000141458
ENSG00000141543
ENSG00000141551
ENSG00000141564
ENSG00000141574
ENSG00000141582
ENSG00000141627
ENSG00000141867
ENSG00000141905
ENSG00000141971
ENSG00000142082
ENSG00000142444
ENSG00000142459
ENSG00000142546
ENSG00000142655
ENSG00000142684
ENSG00000142687
ENSG00000143013
ENSG00000143157
ENSG00000143190
ENSG00000143319
ENSG00000143353
ENSG00000143373
ENSG00000143374
ENSG00000143390
ENSG00000143401
ENSG00000143507
ENSG00000143553
ENSG00000143614
ENSG00000143621
ENSG00000143622
ENSG00000143641
ENSG00000143740
ENSG00000143748
ENSG00000143771
ENSG00000143882
ENSG00000143889
ENSG00000143933
ENSG00000144026
ENSG00000144029
ENSG00000144035
ENSG00000144199
ENSG00000144218
ENSG00000144224
ENSG00000144283
ENSG00000144320
ENSG00000144381
ENSG00000144407
ENSG00000144451
ENSG00000144566
ENSG00000144659
ENSG00000144674
ENSG00000144730
ENSG00000144741
ENSG00000144747
ENSG00000144791
ENSG00000144824
ENSG00000144827
ENSG00000145020
ENSG00000145022
ENSG00000145216
ENSG00000145332
ENSG00000145439
ENSG00000145494
ENSG00000145545
ENSG00000145687
ENSG00000145725
ENSG00000145741
ENSG00000145833
ENSG00000145911
ENSG00000145979
ENSG00000146007
ENSG00000146054
ENSG00000146067
ENSG00000146281
ENSG00000146399
ENSG00000146414
ENSG00000146477
ENSG00000146733
ENSG00000146802
ENSG00000146834
ENSG00000146918
ENSG00000147123
ENSG00000147130
ENSG00000147133
ENSG00000147164
ENSG00000147274
ENSG00000147316
ENSG00000147400
ENSG00000147471
ENSG00000147475
ENSG00000147548
ENSG00000147586
ENSG00000147649
ENSG00000147684
ENSG00000147789
ENSG00000147872
ENSG00000147996
ENSG00000148019
ENSG00000148057
ENSG00000148120
ENSG00000148154
ENSG00000148187
ENSG00000148248
ENSG00000148288
ENSG00000148308
ENSG00000148334
ENSG00000148343
ENSG00000148429
ENSG00000148444
ENSG00000148672
ENSG00000148700
ENSG00000148730
ENSG00000148737
ENSG00000148803
ENSG00000148835
ENSG00000148926
ENSG00000148943
ENSG00000148950
ENSG00000148985
ENSG00000149084
ENSG00000149187
ENSG00000149257
ENSG00000149311
ENSG00000149480
ENSG00000149532
ENSG00000149639
ENSG00000149792
ENSG00000149923
ENSG00000149932
ENSG00000150540
ENSG00000150636
ENSG00000150712
ENSG00000150768
ENSG00000150867
ENSG00000150907
ENSG00000150961
ENSG00000151065
ENSG00000151092
ENSG00000151116
ENSG00000151148
ENSG00000151276
ENSG00000151304
ENSG00000151466
ENSG00000151491
ENSG00000151500
ENSG00000151611
ENSG00000151692
ENSG00000151693
ENSG00000151779
ENSG00000152242
ENSG00000152359
ENSG00000152422
ENSG00000152556
ENSG00000152795
ENSG00000153015
ENSG00000153037
ENSG00000153094
ENSG00000153107
ENSG00000153179
ENSG00000153187
ENSG00000153201
ENSG00000153246
ENSG00000153767
ENSG00000153922
ENSG00000153936
ENSG00000154079
ENSG00000154114
ENSG00000154265
ENSG00000154642
ENSG00000154723
ENSG00000154767
ENSG00000154781
ENSG00000154839
ENSG00000154889
ENSG00000154920
ENSG00000155115
ENSG00000155368
ENSG00000155508
ENSG00000155621
ENSG00000155636
ENSG00000155827
ENSG00000155906
ENSG00000156050
ENSG00000156284
ENSG00000156313
ENSG00000156411
ENSG00000156467
ENSG00000156500
ENSG00000156502
ENSG00000156735
ENSG00000156831
ENSG00000156875
ENSG00000156928
ENSG00000156968
ENSG00000157014
ENSG00000157106
ENSG00000157349
ENSG00000157379
ENSG00000157399
ENSG00000157426
ENSG00000157551
ENSG00000157593
ENSG00000157601
ENSG00000157693
ENSG00000157764
ENSG00000157873
ENSG00000158092
ENSG00000158186
ENSG00000158373
ENSG00000158411
ENSG00000158417
ENSG00000158528
ENSG00000158623
ENSG00000158796
ENSG00000158863
ENSG00000158987
ENSG00000159063
ENSG00000159086
ENSG00000159210
ENSG00000159256
ENSG00000159267
ENSG00000159461
ENSG00000159579
ENSG00000159685
ENSG00000160049
ENSG00000160072
ENSG00000160124
ENSG00000160201
ENSG00000160208
ENSG00000160256
ENSG00000160285
ENSG00000160294
ENSG00000160360
ENSG00000160602
ENSG00000160633
ENSG00000160679
ENSG00000160703
ENSG00000160741
ENSG00000160746
ENSG00000160753
ENSG00000160789
ENSG00000160799
ENSG00000160993
ENSG00000161021
ENSG00000161048
ENSG00000161057
ENSG00000161202
ENSG00000161204
ENSG00000161217
ENSG00000161265
ENSG00000161298
ENSG00000161526
ENSG00000161547
ENSG00000161654
ENSG00000161714
ENSG00000161813
ENSG00000161904
ENSG00000162231
ENSG00000162302
ENSG00000162341
ENSG00000162344
ENSG00000162385
ENSG00000162391
ENSG00000162407
ENSG00000162409
ENSG00000162419
ENSG00000162433
ENSG00000162496
ENSG00000162521
ENSG00000162600
ENSG00000162601
ENSG00000162613
ENSG00000162664
ENSG00000162735
ENSG00000162769
ENSG00000162775
ENSG00000162777
ENSG00000162813
ENSG00000162869
ENSG00000162894
ENSG00000162910
ENSG00000162972
ENSG00000162999
ENSG00000163026
ENSG00000163041
ENSG00000163072
ENSG00000163104
ENSG00000163131
ENSG00000163161
ENSG00000163162
ENSG00000163171
ENSG00000163319
ENSG00000163320
ENSG00000163328
ENSG00000163344
ENSG00000163412
ENSG00000163468
ENSG00000163507
ENSG00000163510
ENSG00000163512
ENSG00000163596
ENSG00000163605
ENSG00000163607
ENSG00000163611
ENSG00000163666
ENSG00000163697
ENSG00000163754
ENSG00000163755
ENSG00000163781
ENSG00000163785
ENSG00000163798
ENSG00000163812
ENSG00000163864
ENSG00000163866
ENSG00000163904
ENSG00000164023
ENSG00000164031
ENSG00000164032
ENSG00000164035
ENSG00000164051
ENSG00000164054
ENSG00000164056
ENSG00000164066
ENSG00000164073
ENSG00000164074
ENSG00000164086
ENSG00000164096
ENSG00000164118
ENSG00000164167
ENSG00000164168
ENSG00000164172
ENSG00000164176
ENSG00000164182
ENSG00000164187
ENSG00000164188
ENSG00000164253
ENSG00000164258
ENSG00000164284
ENSG00000164291
ENSG00000164300
ENSG00000164307
ENSG00000164327
ENSG00000164331
ENSG00000164332
ENSG00000164346
ENSG00000164366
ENSG00000164405
ENSG00000164442
ENSG00000164466
ENSG00000164494
ENSG00000164574
ENSG00000164576
ENSG00000164649
ENSG00000164754
ENSG00000164808
ENSG00000164815
ENSG00000164823
ENSG00000164898
ENSG00000164924
ENSG00000164930
ENSG00000164932
ENSG00000164941
ENSG00000165119
ENSG00000165138
ENSG00000165171
ENSG00000165185
ENSG00000165233
ENSG00000165264
ENSG00000165280
ENSG00000165283
ENSG00000165338
ENSG00000165355
ENSG00000165424
ENSG00000165475
ENSG00000165495
ENSG00000165501
ENSG00000165512
ENSG00000165526
ENSG00000165629
ENSG00000165630
ENSG00000165671
ENSG00000165688
ENSG00000165724
ENSG00000165782
ENSG00000165802
ENSG00000165813
ENSG00000165898
ENSG00000165912
ENSG00000165916
ENSG00000165934
ENSG00000165973
ENSG00000165983
ENSG00000166004
ENSG00000166073
ENSG00000166123
ENSG00000166126
ENSG00000166135
ENSG00000166136
ENSG00000166189
ENSG00000166192
ENSG00000166260
ENSG00000166326
ENSG00000166337
ENSG00000166341
ENSG00000166348
ENSG00000166405
ENSG00000166411
ENSG00000166436
ENSG00000166444
ENSG00000166503
ENSG00000166507
ENSG00000166526
ENSG00000166681
ENSG00000166741
ENSG00000166747
ENSG00000166750
ENSG00000166833
ENSG00000166840
ENSG00000166889
ENSG00000166900
ENSG00000166902
ENSG00000166946
ENSG00000166971
ENSG00000167085
ENSG00000167088
ENSG00000167113
ENSG00000167118
ENSG00000167183
ENSG00000167186
ENSG00000167193
ENSG00000167220
ENSG00000167257
ENSG00000167258
ENSG00000167261
ENSG00000167283
ENSG00000167291
ENSG00000167315
ENSG00000167460
ENSG00000167513
ENSG00000167515
ENSG00000167522
ENSG00000167526
ENSG00000167566
ENSG00000167615
ENSG00000167635
ENSG00000167693
ENSG00000167741
ENSG00000167766
ENSG00000167815
ENSG00000167861
ENSG00000167874
ENSG00000167978
ENSG00000167986
ENSG00000167987
ENSG00000168014
ENSG00000168036
ENSG00000168066
ENSG00000168090
ENSG00000168101
ENSG00000168137
ENSG00000168148
ENSG00000168159
ENSG00000168172
ENSG00000168209
ENSG00000168264
ENSG00000168268
ENSG00000168275
ENSG00000168283
ENSG00000168298
ENSG00000168310
ENSG00000168385
ENSG00000168393
ENSG00000168394
ENSG00000168569
ENSG00000168591
ENSG00000168653
ENSG00000168675
ENSG00000168679
ENSG00000168763
ENSG00000168769
ENSG00000168795
ENSG00000168830
ENSG00000168876
ENSG00000168904
ENSG00000168916
ENSG00000168924
ENSG00000168961
ENSG00000169045
